Keyword,Position,Previous position,Search Volume,Keyword Difficulty,CPC,URL,Traffic,Traffic (%),Traffic Cost,Competition,Number of Results,Trends,Timestamp,SERP Features by Keyword,Keyword Intents,Position Type
spider-man emojis,77,77,50,10,0.00,https://emojidb.org/spider-emojis,0,0,0.00,0.33,123,"0, 0, 0, 0, 0, 0, 100, 0, 1, 0, 0, 0",2026-05-30,"Sitelinks, Video, Related searches",informational,Organic
koi meme,90,90,90,10,0.00,https://emojidb.org/koi-fish-emojis,0,0,0.00,0,72900000,"18, 14, 18, 22, 18, 14, 18, 22, 18, 22, 18, 18",2026-04-21,"Image pack, Sitelinks, Video, Image, Related searches, Short videos",informational,Organic
silence of the lamb memes,51,51,90,10,0.00,https://emojidb.org/silence-of-the-lambs-emojis,0,0,0.00,0,1130000,"0, 41, 64, 52, 41, 41, 100, 82, 64, 82, 41, 64",2026-04-19,"Image pack, Video, Image, Related searches","informational, transactional",Organic
crow emoji copy and paste,2,2,70,10,0.00,https://emojidb.org/crow-emojis,5,0,0.00,0.33,143,"5, 5, 5, 5, 5, 5, 100, 5, 5, 5, 5, 28",2026-06-03,"Image pack, Image, People also ask, Related searches",informational,Organic
crow emoji copy and paste,6,6,70,10,0.00,https://emojidb.org/crow-symbol-emojis,1,0,0.00,0.33,143,"5, 5, 5, 5, 5, 5, 100, 5, 5, 5, 5, 28",2026-06-03,"Image pack, Image, People also ask, Related searches",informational,Organic
crow emoji copy and paste,39,39,70,10,0.00,https://emojidb.org/black-and-white-crow-emojis,0,0,0.00,0.33,143,"5, 5, 5, 5, 5, 5, 100, 5, 5, 5, 5, 28",2026-06-03,"Image pack, Image, People also ask, Related searches",informational,Organic
crow emoji copy and paste,55,55,70,10,0.00,https://emojidb.org/flying-crow-emojis,0,0,0.00,0.33,143,"5, 5, 5, 5, 5, 5, 100, 5, 5, 5, 5, 28",2026-06-03,"Image pack, Image, People also ask, Related searches",informational,Organic
crow emoji copy and paste,63,63,70,10,0.00,https://emojidb.org/flying-crow-emojis,0,0,0.00,0.33,143,"5, 5, 5, 5, 5, 5, 100, 5, 5, 5, 5, 28",2026-06-03,"Image pack, Image, People also ask, Related searches",informational,Organic
crow emoji copy and paste,69,69,70,10,0.00,https://emojidb.org/crow-crow-emojis,0,0,0.00,0.33,143,"5, 5, 5, 5, 5, 5, 100, 5, 5, 5, 5, 28",2026-06-03,"Image pack, Image, People also ask, Related searches",informational,Organic
crow emoji copy and paste,82,82,70,10,0.00,https://emojidb.org/a-crow-emojis,0,0,0.00,0.33,143,"5, 5, 5, 5, 5, 5, 100, 5, 5, 5, 5, 28",2026-06-03,"Image pack, Image, People also ask, Related searches",informational,Organic
crow emoji copy and paste,87,87,70,10,0.00,https://emojidb.org/crow-flying-emojis,0,0,0.00,0.33,143,"5, 5, 5, 5, 5, 5, 100, 5, 5, 5, 5, 28",2026-06-03,"Image pack, Image, People also ask, Related searches",informational,Organic
crow emoji copy and paste,92,92,70,10,0.00,https://emojidb.org/crow-flying-emojis,0,0,0.00,0.33,143,"5, 5, 5, 5, 5, 5, 100, 5, 5, 5, 5, 28",2026-06-03,"Image pack, Image, People also ask, Related searches",informational,Organic
crow emoji copy and paste,97,97,70,10,0.00,https://emojidb.org/a-crow-emojis,0,0,0.00,0.33,143,"5, 5, 5, 5, 5, 5, 100, 5, 5, 5, 5, 28",2026-06-03,"Image pack, Image, People also ask, Related searches",informational,Organic
surprised face text,13,13,90,10,0.00,https://emojidb.org/surprised-emojis,0,0,0.00,0,210000000,"64, 0, 0, 52, 100, 64, 52, 64, 64, 82, 52, 64",2026-05-04,"Image pack, Video, Image, People also ask, Related searches",informational,Organic
surprised face text,63,63,90,10,0.00,https://emojidb.org/shocked-emojis,0,0,0.00,0,210000000,"64, 0, 0, 52, 100, 64, 52, 64, 64, 82, 52, 64",2026-05-04,"Image pack, Video, Image, People also ask, Related searches",informational,Organic
surprised face text,91,91,90,10,0.00,https://emojidb.org/surprised-face-emojis,0,0,0.00,0,210000000,"64, 0, 0, 52, 100, 64, 52, 64, 64, 82, 52, 64",2026-05-04,"Image pack, Video, Image, People also ask, Related searches",informational,Organic
corazones fonts,2,2,40,10,0.00,https://emojidb.org/corazon-emojis,5,0,0.00,0.33,106,"22, 22, 22, 22, 77, 44, 55, 100, 100, 77, 22, 22",2026-05-20,"Image pack, Video, Image, Related searches",informational,Organic
corazones fonts,20,20,40,10,0.00,https://emojidb.org/coraz%C3%B3n-emojis,0,0,0.00,0.33,106,"22, 22, 22, 22, 77, 44, 55, 100, 100, 77, 22, 22",2026-05-20,"Image pack, Video, Image, Related searches",informational,Organic
maid emoji,1,1,260,10,0.00,https://emojidb.org/maid-emojis,64,0,0.00,0,89,"43, 43, 43, 43, 66, 54, 54, 54, 43, 66, 66, 43",2026-05-04,"Image pack, Video, Image, Related searches",informational,Organic
maid emoji,9,9,260,10,0.00,https://emojidb.org/housemaid-emojis,5,0,0.00,0,89,"43, 43, 43, 43, 66, 54, 54, 54, 43, 66, 66, 43",2026-05-04,"Image pack, Video, Image, Related searches",informational,Organic
maid emoji,11,11,260,10,0.00,https://emojidb.org/housemaid-emojis,2,0,0.00,0,89,"43, 43, 43, 43, 66, 54, 54, 54, 43, 66, 66, 43",2026-05-04,"Image pack, Video, Image, Related searches",informational,Organic
maid emoji,25,25,260,10,0.00,https://emojidb.org/maid-outfit-emojis,0,0,0.00,0,89,"43, 43, 43, 43, 66, 54, 54, 54, 43, 66, 66, 43",2026-05-04,"Image pack, Video, Image, Related searches",informational,Organic
maid emoji,60,60,260,10,0.00,https://emojidb.org/housekeeper-emojis,0,0,0.00,0,89,"43, 43, 43, 43, 66, 54, 54, 54, 43, 66, 66, 43",2026-05-04,"Image pack, Video, Image, Related searches",informational,Organic
maid emoji,65,65,260,10,0.00,https://emojidb.org/maiden-emojis,0,0,0.00,0,89,"43, 43, 43, 43, 66, 54, 54, 54, 43, 66, 66, 43",2026-05-04,"Image pack, Video, Image, Related searches",informational,Organic
antler emoji,3,3,40,10,0.00,https://emojidb.org/antler-emojis,3,0,0.00,0.33,63,"14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 78, 100",2026-04-27,"Image pack, Image, Related searches",informational,Organic
antler emoji,7,7,40,10,0.00,https://emojidb.org/antlers-emojis,0,0,0.00,0.33,63,"14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 78, 100",2026-04-27,"Image pack, Image, Related searches",informational,Organic
antler emoji,10,10,40,10,0.00,https://emojidb.org/antlers-emojis,0,0,0.00,0.33,63,"14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 78, 100",2026-04-27,"Image pack, Image, Related searches",informational,Organic
now playing text,10,10,50,10,0.00,https://emojidb.org/now-playing-emojis,1,0,0.00,0.33,6040000000,"28, 14, 14, 14, 78, 78, 78, 14, 14, 14, 14, 100",2026-04-19,"Sitelinks, Video, Related searches","informational, transactional",Organic
now playing text,37,37,50,10,0.00,https://emojidb.org/is-now-playing-emojis,0,0,0.00,0.33,6040000000,"28, 14, 14, 14, 78, 78, 78, 14, 14, 14, 14, 100",2026-04-19,"Sitelinks, Video, Related searches","informational, transactional",Organic
now playing text,55,55,50,10,0.00,https://emojidb.org/now-playing-text-emojis,0,0,0.00,0.33,6040000000,"28, 14, 14, 14, 78, 78, 78, 14, 14, 14, 14, 100",2026-04-19,"Sitelinks, Video, Related searches","informational, transactional",Organic
now playing text,68,68,50,10,0.00,https://emojidb.org/is-now-playing-emojis,0,0,0.00,0.33,6040000000,"28, 14, 14, 14, 78, 78, 78, 14, 14, 14, 14, 100",2026-04-19,"Sitelinks, Video, Related searches","informational, transactional",Organic
now playing text,78,78,50,10,0.00,https://emojidb.org/currently-playing-emojis,0,0,0.00,0.33,6040000000,"28, 14, 14, 14, 78, 78, 78, 14, 14, 14, 14, 100",2026-04-19,"Sitelinks, Video, Related searches","informational, transactional",Organic
now playing text,86,86,50,10,0.00,https://emojidb.org/song-now-playing-emojis,0,0,0.00,0.33,6040000000,"28, 14, 14, 14, 78, 78, 78, 14, 14, 14, 14, 100",2026-04-19,"Sitelinks, Video, Related searches","informational, transactional",Organic
ایموجی تفنگ,4,4,40,10,0.00,https://emojidb.org/gun-emojis,2,0,0.00,0.33,312000,"18, 100, 100, 18, 18, 18, 18, 18, 18, 18, 18, 18",2026-04-23,"Image pack, Video, Image, Related searches",informational,Organic
ایموجی تفنگ,81,81,40,10,0.00,https://emojidb.org/sniper-emojis,0,0,0.00,0.33,312000,"18, 100, 100, 18, 18, 18, 18, 18, 18, 18, 18, 18",2026-04-23,"Image pack, Video, Image, Related searches",informational,Organic
ایموجی تفنگ,87,87,40,10,0.00,https://emojidb.org/shotgun-emojis,0,0,0.00,0.33,312000,"18, 100, 100, 18, 18, 18, 18, 18, 18, 18, 18, 18",2026-04-23,"Image pack, Video, Image, Related searches",informational,Organic
different fonts for k,53,53,210,10,0.00,https://emojidb.org/k-emojis,0,0,0.00,0.33,120,"35, 54, 66, 29, 35, 22, 43, 43, 54, 35, 35, 54",2026-05-31,"Image pack, Sitelinks, Video, Related searches",informational,Organic
slap tiktok emoji,30,30,50,10,0.00,https://emojidb.org/slap-emojis,0,0,0.00,0.33,107,"64, 11, 41, 41, 29, 29, 29, 29, 11, 11, 11, 11",2026-06-09,"Image pack, Video, Image, Video Carousel, People also ask, Related searches, Short videos",informational,Organic
slap tiktok emoji,44,44,50,10,0.00,https://emojidb.org/face-slap-emojis,0,0,0.00,0.33,107,"64, 11, 41, 41, 29, 29, 29, 29, 11, 11, 11, 11",2026-06-09,"Image pack, Video, Image, Video Carousel, People also ask, Related searches, Short videos",informational,Organic
wha6,14,14,110,10,0.00,https://emojidb.org/wha6-emojis,0,0,0.00,0,27400,"64, 50, 78, 78, 100, 64, 78, 100, 78, 100, 100, 100",2026-05-22,"Image pack, People also ask, AI overview",informational,Organic
venezuela flag emoji,34,34,480,10,0.00,https://emojidb.org/flag-of-venezuela-emojis,0,0,0.00,0.33,103,"10, 13, 8, 10, 10, 16, 13, 10, 10, 100, 16, 20",2026-06-01,"Image pack, Video, Image, People also ask, Related searches",informational,Organic
venezuela flag emoji,57,57,480,10,0.00,https://emojidb.org/venezuela-emojis,0,0,0.00,0.33,103,"10, 13, 8, 10, 10, 16, 13, 10, 10, 100, 16, 20",2026-06-01,"Image pack, Video, Image, People also ask, Related searches",informational,Organic
friday the 13th text,42,42,70,10,0.00,https://emojidb.org/friday-the-13th-emojis,0,0,0.00,0.33,105,"11, 11, 64, 11, 11, 11, 64, 11, 11, 11, 100, 82",2026-06-10,"Image pack, Sitelinks, Video",informational,Organic
shrek emoji copy and paste,4,4,40,10,0.00,https://emojidb.org/shrek-emojis,1,0,0.00,0.33,99,"23, 23, 42, 33, 33, 33, 23, 9, 9, 9, 9, 9",2026-05-14,"Image pack, Sitelinks, Video, Image, People also ask, Related searches",informational,Organic
shrek emoji copy and paste,13,13,40,10,0.00,https://emojidb.org/shrek%5D-emojis,0,0,0.00,0.33,99,"23, 23, 42, 33, 33, 33, 23, 9, 9, 9, 9, 9",2026-05-14,"Image pack, Sitelinks, Video, Image, People also ask, Related searches",informational,Organic
shrek emoji copy and paste,27,27,40,10,0.00,https://emojidb.org/shrek%5D-emojis,0,0,0.00,0.33,99,"23, 23, 42, 33, 33, 33, 23, 9, 9, 9, 9, 9",2026-05-14,"Image pack, Sitelinks, Video, Image, People also ask, Related searches",informational,Organic
shrek emoji copy and paste,33,33,40,10,0.00,https://emojidb.org/small-shrek-emojis,0,0,0.00,0.33,99,"23, 23, 42, 33, 33, 33, 23, 9, 9, 9, 9, 9",2026-05-14,"Image pack, Sitelinks, Video, Image, People also ask, Related searches",informational,Organic
shrek emoji copy and paste,45,45,40,10,0.00,https://emojidb.org/sexy-shrek-emojis,0,0,0.00,0.33,99,"23, 23, 42, 33, 33, 33, 23, 9, 9, 9, 9, 9",2026-05-14,"Image pack, Sitelinks, Video, Image, People also ask, Related searches",informational,Organic
shrek emoji copy and paste,51,51,40,10,0.00,https://emojidb.org/shrek-dot-emojis,0,0,0.00,0.33,99,"23, 23, 42, 33, 33, 33, 23, 9, 9, 9, 9, 9",2026-05-14,"Image pack, Sitelinks, Video, Image, People also ask, Related searches",informational,Organic
shrek emoji copy and paste,56,56,40,10,0.00,https://emojidb.org/sexy-shrek-emojis,0,0,0.00,0.33,99,"23, 23, 42, 33, 33, 33, 23, 9, 9, 9, 9, 9",2026-05-14,"Image pack, Sitelinks, Video, Image, People also ask, Related searches",informational,Organic
shrek emoji copy and paste,60,60,40,10,0.00,https://emojidb.org/shrek-dot-emojis,0,0,0.00,0.33,99,"23, 23, 42, 33, 33, 33, 23, 9, 9, 9, 9, 9",2026-05-14,"Image pack, Sitelinks, Video, Image, People also ask, Related searches",informational,Organic
shrek emoji copy and paste,65,65,40,10,0.00,https://emojidb.org/dot-art-shrek-emojis,0,0,0.00,0.33,99,"23, 23, 42, 33, 33, 33, 23, 9, 9, 9, 9, 9",2026-05-14,"Image pack, Sitelinks, Video, Image, People also ask, Related searches",informational,Organic
shrek emoji copy and paste,68,68,40,10,0.00,https://emojidb.org/the-shrek-emojis,0,0,0.00,0.33,99,"23, 23, 42, 33, 33, 33, 23, 9, 9, 9, 9, 9",2026-05-14,"Image pack, Sitelinks, Video, Image, People also ask, Related searches",informational,Organic
monitoring emoji,1,1,70,10,0.00,https://emojidb.org/monitor-emojis,17,0,0.00,0.33,74,"52, 64, 52, 52, 52, 64, 41, 29, 29, 41, 29, 41",2026-05-31,"Image pack, Video, Image, People also ask, Related searches",informational,Organic
monitoring emoji,2,2,70,10,0.00,https://emojidb.org/monitoring-emojis,9,0,0.00,0.33,74,"52, 64, 52, 52, 52, 64, 41, 29, 29, 41, 29, 41",2026-05-31,"Image pack, Video, Image, People also ask, Related searches",informational,Organic
monitoring emoji,16,16,70,10,0.00,https://emojidb.org/surveillance-emojis,0,0,0.00,0.33,74,"52, 64, 52, 52, 52, 64, 41, 29, 29, 41, 29, 41",2026-05-31,"Image pack, Video, Image, People also ask, Related searches",informational,Organic
monitoring emoji,26,26,70,10,0.00,https://emojidb.org/metrics-monitoring-emojis,0,0,0.00,0.33,74,"52, 64, 52, 52, 52, 64, 41, 29, 29, 41, 29, 41",2026-05-31,"Image pack, Video, Image, People also ask, Related searches",informational,Organic
monitoring emoji,31,31,70,10,0.00,https://emojidb.org/computer-monitor-emojis,0,0,0.00,0.33,74,"52, 64, 52, 52, 52, 64, 41, 29, 29, 41, 29, 41",2026-05-31,"Image pack, Video, Image, People also ask, Related searches",informational,Organic
monitoring emoji,33,33,70,10,0.00,https://emojidb.org/performance-monitoring-emojis,0,0,0.00,0.33,74,"52, 64, 52, 52, 52, 64, 41, 29, 29, 41, 29, 41",2026-05-31,"Image pack, Video, Image, People also ask, Related searches",informational,Organic
monitoring emoji,37,37,70,10,0.00,https://emojidb.org/the-monitor-emojis,0,0,0.00,0.33,74,"52, 64, 52, 52, 52, 64, 41, 29, 29, 41, 29, 41",2026-05-31,"Image pack, Video, Image, People also ask, Related searches",informational,Organic
monitoring emoji,38,38,70,10,0.00,https://emojidb.org/health-monitor-emojis,0,0,0.00,0.33,74,"52, 64, 52, 52, 52, 64, 41, 29, 29, 41, 29, 41",2026-05-31,"Image pack, Video, Image, People also ask, Related searches",informational,Organic
monitoring emoji,40,40,70,10,0.00,https://emojidb.org/monitor-%26-alert-emojis,0,0,0.00,0.33,74,"52, 64, 52, 52, 52, 64, 41, 29, 29, 41, 29, 41",2026-05-31,"Image pack, Video, Image, People also ask, Related searches",informational,Organic
monitoring emoji,41,41,70,10,0.00,https://emojidb.org/chart-monitor-emojis,0,0,0.00,0.33,74,"52, 64, 52, 52, 52, 64, 41, 29, 29, 41, 29, 41",2026-05-31,"Image pack, Video, Image, People also ask, Related searches",informational,Organic
monitoring emoji,42,42,70,10,0.00,https://emojidb.org/tracking-emojis,0,0,0.00,0.33,74,"52, 64, 52, 52, 52, 64, 41, 29, 29, 41, 29, 41",2026-05-31,"Image pack, Video, Image, People also ask, Related searches",informational,Organic
monitoring emoji,43,43,70,10,0.00,https://emojidb.org/4k-monitor-emojis,0,0,0.00,0.33,74,"52, 64, 52, 52, 52, 64, 41, 29, 29, 41, 29, 41",2026-05-31,"Image pack, Video, Image, People also ask, Related searches",informational,Organic
monitoring emoji,44,44,70,10,0.00,https://emojidb.org/monitoring-and-maintenance-emojis,0,0,0.00,0.33,74,"52, 64, 52, 52, 52, 64, 41, 29, 29, 41, 29, 41",2026-05-31,"Image pack, Video, Image, People also ask, Related searches",informational,Organic
monitoring emoji,45,45,70,10,0.00,https://emojidb.org/surveillance-awareness-emojis,0,0,0.00,0.33,74,"52, 64, 52, 52, 52, 64, 41, 29, 29, 41, 29, 41",2026-05-31,"Image pack, Video, Image, People also ask, Related searches",informational,Organic
monitoring emoji,46,46,70,10,0.00,https://emojidb.org/monitoreo-emojis,0,0,0.00,0.33,74,"52, 64, 52, 52, 52, 64, 41, 29, 29, 41, 29, 41",2026-05-31,"Image pack, Video, Image, People also ask, Related searches",informational,Organic
monitoring emoji,47,47,70,10,0.00,https://emojidb.org/monitoramento-emojis,0,0,0.00,0.33,74,"52, 64, 52, 52, 52, 64, 41, 29, 29, 41, 29, 41",2026-05-31,"Image pack, Video, Image, People also ask, Related searches",informational,Organic
sagittarius copy and paste,7,7,50,10,0.00,https://emojidb.org/sagittarius-emojis,1,0,0.00,0.33,93,"35, 35, 50, 14, 14, 14, 14, 78, 100, 14, 14, 14",2026-06-11,"People also ask, Related searches",informational,Organic
sagittarius copy and paste,37,37,50,10,0.00,https://emojidb.org/sagittarius-sign-emojis,0,0,0.00,0.33,93,"35, 35, 50, 14, 14, 14, 14, 78, 100, 14, 14, 14",2026-06-11,"People also ask, Related searches",informational,Organic
sagittarius copy and paste,60,60,50,10,0.00,https://emojidb.org/bday-sagittarius-emojis,0,0,0.00,0.33,93,"35, 35, 50, 14, 14, 14, 14, 78, 100, 14, 14, 14",2026-06-11,"People also ask, Related searches",informational,Organic
sagittarius copy and paste,61,61,50,10,0.00,https://emojidb.org/bday-sagittarius-emojis,0,0,0.00,0.33,93,"35, 35, 50, 14, 14, 14, 14, 78, 100, 14, 14, 14",2026-06-11,"People also ask, Related searches",informational,Organic
sagittarius copy and paste,79,79,50,10,0.00,https://emojidb.org/sagittarius-cute-emojis,0,0,0.00,0.33,93,"35, 35, 50, 14, 14, 14, 14, 78, 100, 14, 14, 14",2026-06-11,"People also ask, Related searches",informational,Organic
sagittarius copy and paste,89,89,50,10,0.00,https://emojidb.org/sagitario-emojis,0,0,0.00,0.33,93,"35, 35, 50, 14, 14, 14, 14, 78, 100, 14, 14, 14",2026-06-11,"People also ask, Related searches",informational,Organic
frase para bio do instagram,72,72,50,10,0.00,https://emojidb.org/aesthetic-bio-template-emojis,0,0,0.00,0,49400000,"26, 19, 26, 26, 26, 34, 19, 42, 7, 11, 15, 11",2026-04-28,"Image pack, Video, Image, People also ask, Related searches",informational,Organic
falling text,34,0,70,10,0.00,https://emojidb.org/falling-emojis,0,0,0.00,0.33,109,"12, 15, 9, 6, 43, 43, 43, 28, 12, 15, 12, 12",2026-06-11,"Image pack, Sitelinks, Video, Image, Video Carousel, Related searches",informational,Organic
sweaty logos,4,4,40,10,1.64,https://emojidb.org/sweaty-fortnite-symbols-emojis,2,0,3.00,0.43,68100000,"23, 41, 17, 17, 52, 41, 17, 52, 41, 0, 0, 0",2026-05-04,"Video, Image, Related searches",informational,Organic
purple fire emoji,1,1,40,10,0.00,https://emojidb.org/purple-fire-emojis,9,0,0.00,0.33,37100000,"11, 11, 11, 11, 100, 11, 11, 100, 11, 11, 11, 11",2026-05-03,"Image pack, Video, Image, People also ask",informational,Organic
purple fire emoji,17,17,40,10,0.00,https://emojidb.org/purple-flames-emojis,0,0,0.00,0.33,37100000,"11, 11, 11, 11, 100, 11, 11, 100, 11, 11, 11, 11",2026-05-03,"Image pack, Video, Image, People also ask",informational,Organic
purple fire emoji,50,50,40,10,0.00,https://emojidb.org/fire-purple-emojis,0,0,0.00,0.33,37100000,"11, 11, 11, 11, 100, 11, 11, 100, 11, 11, 11, 11",2026-05-03,"Image pack, Video, Image, People also ask",informational,Organic
fonts for u,58,58,170,10,0.00,https://emojidb.org/u-emojis,0,0,0.00,0.33,108,"23, 100, 15, 23, 35, 18, 28, 23, 0, 18, 28, 28",2026-06-01,"Image pack, Video, Related searches",informational,Organic
berserk symbol copy and paste,2,2,170,10,0.00,https://emojidb.org/berserk-emojis,22,0,0.00,0.33,108,"53, 28, 21, 53, 43, 65, 65, 53, 81, 65, 43, 81",2026-06-04,"Image pack, Sitelinks, Video, Related searches",informational,Organic
berserk symbol copy and paste,8,8,170,10,0.00,https://emojidb.org/berserk-brand-of-sacrifice-text-emojis,4,0,0.00,0.33,108,"53, 28, 21, 53, 43, 65, 65, 53, 81, 65, 43, 81",2026-06-04,"Image pack, Sitelinks, Video, Related searches",informational,Organic
berserk symbol copy and paste,19,19,170,10,0.00,https://emojidb.org/berserk-symbol-emojis,0,0,0.00,0.33,108,"53, 28, 21, 53, 43, 65, 65, 53, 81, 65, 43, 81",2026-06-04,"Image pack, Sitelinks, Video, Related searches",informational,Organic
berserk symbol copy and paste,33,33,170,10,0.00,https://emojidb.org/symbole-berserk-emojis,0,0,0.00,0.33,108,"53, 28, 21, 53, 43, 65, 65, 53, 81, 65, 43, 81",2026-06-04,"Image pack, Sitelinks, Video, Related searches",informational,Organic
berserk symbol copy and paste,41,41,170,10,0.00,https://emojidb.org/berserk-sword-emojis,0,0,0.00,0.33,108,"53, 28, 21, 53, 43, 65, 65, 53, 81, 65, 43, 81",2026-06-04,"Image pack, Sitelinks, Video, Related searches",informational,Organic
