Keyword,Position,Previous position,Search Volume,Keyword Difficulty,CPC,URL,Traffic,Traffic (%),Traffic Cost,Competition,Number of Results,Trends,Timestamp,SERP Features by Keyword,Keyword Intents,Position Type
stars icons,62,62,140,39,4.90,https://coolsymbol.com/star-symbols-star-signs.html,0,0,0.00,0.01,118,"2, 12, 54, 1, 2, 1, 36, 2, 1, 1, 29, 54",2026-05-18,"Image pack, Sitelinks, Video, Image, People also ask, Related searches",informational,Organic
signo de check,56,56,50,39,0.00,https://coolsymbol.com/check-mark-symbols-tick-symbols.html,0,0,0.00,0.33,130,"5, 5, 100, 5, 5, 5, 5, 5, 5, 5, 5, 5",2026-06-08,"Image pack, Video, Image, Video Carousel, People also ask, Related searches, AI overview",informational,Organic
how to copy and paste words,68,68,50,39,0.00,https://coolsymbol.com/,0,0,0.00,0.33,184,"18, 27, 0, 18, 45, 27, 81, 45, 45, 81, 100, 100",2026-06-10,"Video, People also ask, Related searches, Short videos, AI overview",informational,Organic
how to copy and paste words,74,74,50,39,0.00,https://coolsymbol.com/,0,0,0.00,0.33,184,"18, 27, 0, 18, 45, 27, 81, 45, 45, 81, 100, 100",2026-06-10,"Video, People also ask, Related searches, Short videos, AI overview",informational,Organic
font gent,48,48,50,39,0.01,https://coolsymbol.com/cool-fancy-text-generator.html,0,0,0.00,0.02,115,"100, 53, 0, 0, 0, 0, 53, 0, 0, 0, 0, 0",2026-05-25,"Sitelinks, Video, People also ask, Related searches",informational,Organic
cursive love font,33,33,70,39,0.00,https://coolsymbol.com/heart-symbols-love-symbols.html,0,0,0.00,0.17,125,"100, 12, 0, 6, 0, 43, 12, 3, 21, 21, 21, 34",2026-05-27,"Image pack, Sitelinks, Video, Video Carousel, Related searches",informational,Organic
music note on keyboard,2,2,140,39,0.00,https://coolsymbol.com/musical-notes-symbols-music-symbols.html,6,0,0.00,0.23,126,"35, 35, 14, 22, 29, 81, 14, 14, 35, 0, 22, 22",2026-06-07,"Image pack, Sitelinks, Video, Video Carousel, People also ask, Related searches, AI overview",informational,Organic
down arrow symbol text,50,50,390,39,0.00,https://coolsymbol.com/arrow-symbols-arrow-signs.html,0,0,0.00,0,111,"100, 55, 20, 16, 20, 16, 8, 16, 30, 30, 30, 45",2026-05-25,"Image pack, Video, Image, People also ask, Related searches, AI overview",informational,Organic
star fonts,49,49,1600,39,0.00,https://coolsymbol.com/star-symbols-star-signs.html,0,0,0.00,0,4260000000,"65, 55, 55, 55, 55, 44, 55, 44, 44, 44, 55, 55",2026-04-20,"Sitelinks, Image, Related searches",informational,Organic
unicode copy paste symbols,73,73,140,39,0.00,https://coolsymbol.com/,0,0,0.00,0,15100000,"100, 22, 8, 43, 43, 35, 14, 14, 22, 22, 29, 29",2026-05-03,"Image pack, Image",informational,Organic
alt code emoji,45,45,170,39,0.00,https://coolsymbol.com/,0,0,0.00,0.33,99,"53, 53, 43, 53, 43, 53, 65, 43, 34, 43, 34, 53",2026-05-28,"Image pack, Sitelinks, Video, Image, People also ask, Related searches",informational,Organic
alt code emoji,60,60,170,39,0.00,https://coolsymbol.com/,0,0,0.00,0.33,99,"53, 53, 43, 53, 43, 53, 65, 43, 34, 43, 34, 53",2026-05-28,"Image pack, Sitelinks, Video, Image, People also ask, Related searches",informational,Organic
music sheets in letters,90,90,210,39,3.20,https://coolsymbol.com/musical-notes-symbols-music-symbols.html,0,0,0.00,0.89,61500000,"43, 43, 81, 53, 34, 65, 53, 81, 100, 81, 65, 81",2026-04-29,"Image pack, Sitelinks, Video, Image, Related searches, AI overview",informational,Organic
font for checkmark,7,7,210,39,0.00,https://coolsymbol.com/check-mark-symbols-tick-symbols.html,4,0,0.00,0.33,126,"82, 53, 43, 35, 28, 66, 66, 12, 23, 66, 66, 100",2026-06-01,"Image pack, Video, Image, People also ask, Related searches, AI overview",informational,Organic
chinese characters copy paste,74,74,1600,39,0.00,https://coolsymbol.com/chinese-characters-language-symbols.html,0,0,0.00,0,56600000,"100, 52, 84, 84, 100, 46, 100, 84, 68, 52, 68, 84",2026-04-18,"Image pack, Video, Image, Related searches",informational,Organic
music note chart,67,67,1300,39,1.09,https://coolsymbol.com/musical-notes-symbols-music-symbols.html,0,0,0.00,0.84,134,"52, 27, 36, 44, 27, 16, 24, 52, 44, 27, 36, 52",2026-05-24,"Image pack, Sitelinks, Video, Image, Video Carousel, People also ask, Related searches",informational,Organic
special characters i,83,83,170,39,0.00,https://coolsymbol.com/,0,0,0.00,0,130,"10, 36, 1, 1, 0, 2, 0, 7, 7, 0, 0, 16",2026-05-08,"Video, People also ask, Related searches, Discussions and forums, AI overview",informational,Organic
check emoj,50,50,170,39,0.00,https://coolsymbol.com/check-mark-symbols-tick-symbols.html,0,0,0.00,0.33,107,"0, 0, 0, 0, 20, 0, 10, 8, 0, 0, 10, 13",2026-05-30,"Image pack, Video, Image, People also ask, Related searches",informational,Organic
font with a check mark,7,7,110,39,0.00,https://coolsymbol.com/check-mark-symbols-tick-symbols.html,2,0,0.00,0.33,143,"42, 100, 66, 33, 66, 66, 52, 42, 42, 52, 42, 66",2026-06-01,"Image pack, Video, People also ask, Related searches, AI overview",informational,Organic
blue checkmark copy and paste,52,52,90,39,0.00,https://coolsymbol.com/check-mark-symbols-tick-symbols.html,0,0,0.00,0,131,"17, 17, 23, 23, 28, 35, 35, 23, 17, 17, 28, 17",2026-05-16,"Video, People also ask, Related searches",informational,Organic
type special characters,66,66,110,39,0.00,https://coolsymbol.com/,0,0,0.00,0,1240000000,"26, 34, 100, 42, 34, 26, 80, 65, 26, 34, 65, 15",2026-05-21,"Image pack, Sitelinks, Video, Image, People also ask, Related searches, Discussions and forums, AI overview",informational,Organic
type special characters,68,68,110,39,0.00,https://coolsymbol.com/,0,0,0.00,0,1240000000,"26, 34, 100, 42, 34, 26, 80, 65, 26, 34, 65, 15",2026-05-21,"Image pack, Sitelinks, Video, Image, People also ask, Related searches, Discussions and forums, AI overview",informational,Organic
where is the symbol on the keyboard,69,0,90,39,0.00,https://coolsymbol.com/,0,0,0.00,0.33,159,"45, 45, 100, 81, 63, 63, 100, 63, 63, 81, 63, 100",2026-06-11,"Image pack, Sitelinks, Reviews, Video, People also ask, Related searches, Short videos, AI overview",informational,Organic
where is the symbol on the keyboard,83,0,90,39,0.00,https://coolsymbol.com/,0,0,0.00,0.33,159,"45, 45, 100, 81, 63, 63, 100, 63, 63, 81, 63, 100",2026-06-11,"Image pack, Sitelinks, Reviews, Video, People also ask, Related searches, Short videos, AI overview",informational,Organic
where is the symbol on the keyboard,88,0,90,39,0.00,https://coolsymbol.com/,0,0,0.00,0.33,159,"45, 45, 100, 81, 63, 63, 100, 63, 63, 81, 63, 100",2026-06-11,"Image pack, Sitelinks, Reviews, Video, People also ask, Related searches, Short videos, AI overview",informational,Organic
circle with a in it symbol,58,58,170,39,0.00,https://coolsymbol.com/circle-symbols.html,0,0,0.00,0.33,137,"18, 8, 54, 15, 23, 23, 8, 54, 18, 54, 28, 35",2026-05-30,"Image pack, Sitelinks, People also ask, Related searches, AI overview",informational,Organic
circle with a in it symbol,60,60,170,39,0.00,https://coolsymbol.com/circle-symbols.html,0,0,0.00,0.33,137,"18, 8, 54, 15, 23, 23, 8, 54, 18, 54, 28, 35",2026-05-30,"Image pack, Sitelinks, People also ask, Related searches, AI overview",informational,Organic
check mark symbol in twitter,92,92,70,39,0.00,https://coolsymbol.com/check-mark-symbols-tick-symbols.html,0,0,0.00,0.33,145,"34, 53, 26, 15, 19, 26, 34, 26, 26, 26, 42, 26",2026-06-04,"Sitelinks, Video, Featured snippet, People also ask, Related searches",informational,Organic
crazy emoticons,50,50,50,39,0.00,https://coolsymbol.com/,0,0,0.00,0,110,"14, 14, 23, 19, 19, 14, 23, 19, 100, 19, 23, 23",2026-04-27,"Image pack, Video, Image, Related searches",informational,Organic
2 font,68,68,480,39,0.00,https://coolsymbol.com/cool-fancy-text-generator.html,0,0,0.00,0,10900000000,"44, 36, 44, 44, 67, 44, 54, 100, 67, 67, 36, 44",2026-05-05,"Image pack, Video, Image, Related searches",informational,Organic
symbol combos copy and paste,65,65,110,39,0.00,https://coolsymbol.com/,0,0,0.00,0,144,"100, 82, 82, 64, 52, 82, 64, 82, 52, 64, 64, 64",2026-05-16,"Sitelinks, Video, Related searches",informational,Organic
text symbol art,40,40,40,39,0.00,https://coolsymbol.com/text-art-pictures-images-ascii-characters-symbols.html,0,0,0.00,0,164,"4, 0, 0, 0, 14, 0, 18, 14, 8, 18, 8, 8",2026-05-16,"Image pack, Video, Related searches",informational,Organic
text symbol art,57,57,40,39,0.00,https://coolsymbol.com/,0,0,0.00,0,164,"4, 0, 0, 0, 14, 0, 18, 14, 8, 18, 8, 8",2026-05-16,"Image pack, Video, Related searches",informational,Organic
line symbol keyboard,22,22,70,39,0.00,https://coolsymbol.com/line-symbols.html,0,0,0.00,0.33,105,"50, 50, 50, 64, 50, 64, 50, 50, 50, 50, 50, 50",2026-05-30,"Image pack, Sitelinks, Video, Video Carousel, People also ask, Related searches, AI overview",informational,Organic
enter arrow,36,36,40,39,0.00,https://coolsymbol.com/arrow-symbols-arrow-signs.html,0,0,0.00,0.33,130,"11, 11, 11, 100, 11, 11, 11, 11, 64, 11, 11, 23",2026-05-20,"Image pack, Video, Video Carousel, People also ask, Related searches",informational,Organic
fancy letters i,54,54,170,39,0.00,https://coolsymbol.com/cool-fancy-text-generator.html,0,0,0.00,0.09,209000000,"19, 36, 15, 36, 44, 36, 9, 19, 54, 19, 12, 9",2026-05-12,"Image pack, Sitelinks, Video, Image, People also ask, Related searches",informational,Organic
straight dash,42,42,70,39,0.00,https://coolsymbol.com/line-symbols.html,0,0,0.00,0.33,182,"52, 9, 52, 9, 9, 9, 52, 9, 9, 9, 9, 100",2026-06-01,"Image pack, Sitelinks, Video, Video Carousel, People also ask, Related searches",informational,Organic
how to keyboard copy and paste,85,85,880,39,0.00,https://coolsymbol.com/,0,0,0.00,0.33,161,"100, 0, 0, 0, 0, 0, 4, 0, 2, 0, 0, 0",2026-06-09,"Video, People also ask, Related searches, Short videos, AI overview",informational,Organic
cool alphabets,36,36,50,39,0.00,https://coolsymbol.com/,0,0,0.00,0.28,188,"11, 23, 23, 41, 100, 11, 23, 23, 41, 52, 29, 23",2026-05-17,"Image pack, Sitelinks, Video, Image, Video Carousel, People also ask, Related searches",informational,Organic
alt code for check mark windows 11,78,78,90,39,0.00,https://coolsymbol.com/check-mark-symbols-tick-symbols.html,0,0,0.00,0.33,139,"66, 52, 42, 33, 42, 42, 42, 33, 33, 33, 23, 33",2026-06-04,"Sitelinks, Video, People also ask, Related searches, AI overview",informational,Organic
super fancy font,38,38,70,40,0.00,https://coolsymbol.com/cool-fancy-text-generator.html,0,0,0.00,0.09,391000000,"18, 100, 100, 100, 100, 18, 18, 18, 100, 81, 63, 81",2026-04-17,"Image pack, Sitelinks, Video, Image, Related searches",informational,Organic
music notes typed,1,1,720,40,0.00,https://coolsymbol.com/musical-notes-symbols-music-symbols.html,178,0.23,0.00,0.57,126,"8, 7, 13, 7, 0, 20, 5, 37, 84, 68, 100, 84",2026-05-26,"Image pack, Sitelinks, Video, Video Carousel, People also ask, Related searches, AI overview",informational,Organic
texting symbol,15,15,50,40,0.00,https://coolsymbol.com/,0,0,0.00,0,1480000000,"43, 0, 0, 34, 0, 3, 65, 0, 0, 0, 0, 65",2026-04-22,"Image pack, Video, Image, Related searches",informational,Organic
texting symbol,21,21,50,40,0.00,https://coolsymbol.com/,0,0,0.00,0,1480000000,"43, 0, 0, 34, 0, 3, 65, 0, 0, 0, 0, 65",2026-04-22,"Image pack, Video, Image, Related searches",informational,Organic
triangle characters,24,24,110,40,0.00,https://coolsymbol.com/triangle-symbols.html,0,0,0.00,0,98,"26, 19, 15, 34, 19, 26, 53, 53, 65, 65, 42, 65",2026-05-23,"Image pack, Video, Video Carousel, People also ask, Related searches, AI overview",informational,Organic
cool emojis to use,11,11,110,40,0.00,https://coolsymbol.com/,0,0,0.00,0,136,"28, 23, 35, 23, 28, 23, 35, 28, 35, 23, 28, 23",2026-05-23,"Sitelinks, Video, People also ask, Related searches, AI overview",informational,Organic
cute arrow,17,17,1300,40,0.00,https://coolsymbol.com/arrow-symbols-arrow-signs.html,3,0,0.00,0.01,164,"84, 84, 20, 46, 84, 68, 84, 46, 52, 68, 52, 68",2026-06-06,"Image pack, Sitelinks, Image, People also ask, Related searches",informational,Organic
dainty font generator,42,42,50,40,0.00,https://coolsymbol.com/cool-fancy-text-generator.html,0,0,0.00,0.33,112,"77, 77, 77, 55, 55, 77, 55, 44, 44, 33, 55, 33",2026-06-06,"Sitelinks, Video, Related searches",informational,Organic
aski musical note,2,2,1900,40,0.00,https://coolsymbol.com/musical-notes-symbols-music-symbols.html,250,0.32,0.00,0,109,100,2026-05-27,"Image pack, Sitelinks, Video, People also ask, Related searches",informational,Organic
iphone symbol keyboard,78,78,70,40,0.00,https://coolsymbol.com/,0,0,0.00,0,640000000,"78, 64, 35, 64, 50, 35, 50, 50, 100, 14, 14, 0",2026-05-13,"Image pack, Sitelinks, Video, Image, Video Carousel, People also ask, Related searches, Short videos, AI overview",informational,Organic
how to write the symbol,90,90,260,40,0.00,https://coolsymbol.com/,0,0,0.00,0.33,190,"23, 54, 100, 36, 19, 54, 15, 23, 15, 10, 5, 7",2026-06-08,"Sitelinks, Video, Image, Video Carousel, People also ask, Related searches, AI overview",informational,Organic
check mark symbol google docs,64,64,140,40,0.00,https://coolsymbol.com/check-mark-symbols-tick-symbols.html,0,0,0.00,0.33,134,"34, 34, 34, 6, 6, 28, 34, 65, 81, 81, 81, 100",2026-06-08,"Sitelinks, Video, Video Carousel, People also ask, Related searches, AI overview",informational,Organic
heart instagram symbol,78,78,140,40,0.00,https://coolsymbol.com/heart-symbols-love-symbols.html,0,0,0.00,0,294000000,"82, 82, 82, 82, 64, 82, 100, 82, 64, 82, 82, 82",2026-05-11,"Image pack, Video, Image, People also ask, Related searches",informational,Organic
1 2 fraction form,40,40,110,40,0.00,https://coolsymbol.com/fraction-symbols.html,0,0,0.00,0.33,102,"43, 15, 21, 21, 43, 28, 12, 21, 21, 100, 21, 28",2026-05-29,"Sitelinks, Video, People also ask, Related searches, AI overview",informational,Organic
1 2 fraction form,41,41,110,40,0.00,https://coolsymbol.com/fraction-symbols.html,0,0,0.00,0.33,102,"43, 15, 21, 21, 43, 28, 12, 21, 21, 100, 21, 28",2026-05-29,"Sitelinks, Video, People also ask, Related searches, AI overview",informational,Organic
check box ascii,39,39,40,40,0.00,https://coolsymbol.com/check-mark-symbols-tick-symbols.html,0,0,0.00,0.33,94,"82, 64, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11",2026-05-28,"Image pack, People also ask, AI overview",informational,Organic
discord copy and paste symbols,11,11,320,40,0.00,https://coolsymbol.com/,1,0,0.00,0,151,"66, 66, 53, 66, 100, 82, 82, 100, 100, 66, 53, 66",2026-05-19,"Video, People also ask, Related searches",informational,Organic
font generator with color,49,49,50,40,0.00,https://coolsymbol.com/cool-fancy-text-generator.html,0,0,0.00,0.01,119,"41, 29, 100, 29, 23, 29, 23, 23, 17, 17, 23, 17",2026-05-09,"Sitelinks, Video, Image, Related searches",informational,Organic
msuci notes,58,58,30,40,0.84,https://coolsymbol.com/musical-notes-symbols-music-symbols.html,0,0,0.00,0.53,128,"1, 1, 0, 0, 1, 0, 0, 4, 1, 1, 1, 0",2026-05-25,"Knowledge panel, Sitelinks, Video, Ads bottom, Video Carousel, People also ask, Related searches, Short videos",informational,Organic
google web fonts symbols,38,38,70,40,0.00,https://coolsymbol.com/,0,0,0.00,0.33,112,"78, 78, 14, 14, 14, 14, 78, 78, 100, 14, 78, 78",2026-05-29,"Sitelinks, Video, People also ask, Related searches, AI overview",informational,Organic
circular symbols,81,81,260,40,0.00,https://coolsymbol.com/circle-symbols.html,0,0,0.00,0.33,116000000,"12, 36, 54, 36, 19, 44, 36, 36, 54, 0, 0, 2",2026-05-09,"Image pack, Video, Image, People also ask, Related searches",informational,Organic
shortcut for check mark,65,65,720,40,0.00,https://coolsymbol.com/check-mark-symbols-tick-symbols.html,0,0,0.00,0.33,102,"7, 31, 68, 37, 3, 46, 31, 68, 25, 31, 31, 52",2026-05-31,"Sitelinks, Video, Video Carousel, People also ask, Related searches, Short videos, AI overview",informational,Organic
bubble fonts copy and paste,63,63,260,40,0.00,https://coolsymbol.com/cool-fancy-text-generator.html,0,0,0.00,0.33,145,"43, 43, 43, 35, 35, 54, 54, 43, 43, 54, 66, 81",2026-05-29,"Sitelinks, Video, People also ask, Related searches",informational,Organic
heart symbol in font,27,27,170,40,0.00,https://coolsymbol.com/heart-symbols-love-symbols.html,0,0,0.00,0.02,92,"3, 3, 2, 1, 7, 10, 1, 8, 3, 13, 1, 3",2026-05-06,"Image pack, Image, People also ask, Related searches",informational,Organic
keyboard for heart,30,30,390,40,0.00,https://coolsymbol.com/heart-symbols-love-symbols.html,0,0,0.00,0.01,175,"3, 55, 100, 6, 10, 8, 20, 30, 36, 10, 55, 16",2026-06-05,"Sitelinks, Video, Video Carousel, People also ask, Related searches, Short videos, AI overview",informational,Organic
lattin letters,34,34,70,40,0.00,https://coolsymbol.com/latin-characters-language-symbols.html,0,0,0.00,0.01,158,"1, 0, 0, 0, 0, 0, 88, 0, 0, 0, 0, 0",2026-05-28,"Knowledge panel, Video, Image, People also ask, Related searches, See results about, Things to know, AI overview",informational,Organic
music.notes,55,55,480,40,0.21,https://coolsymbol.com/musical-notes-symbols-music-symbols.html,0,0,0.00,0.22,134,"54, 100, 81, 36, 54, 54, 54, 44, 44, 44, 36, 29",2026-06-07,"Knowledge panel, Sitelinks, Video, Video Carousel, People also ask, Things to know",informational,Organic
fancy heart copy paste,20,20,210,40,0.00,https://coolsymbol.com/heart-symbols-love-symbols.html,0,0,0.00,0.33,106,"43, 100, 53, 43, 21, 43, 65, 81, 100, 81, 81, 100",2026-06-06,"Video, People also ask, Related searches",navigational,Organic
stars symbols copy and paste,70,70,90,40,0.00,https://coolsymbol.com/star-symbols-star-signs.html,0,0,0.00,0.33,135,"0, 1, 2, 1, 36, 1, 1, 2, 0, 13, 1, 2",2026-06-08,"Video, Image, Related searches",informational,Organic
write fancy letters,44,44,210,40,0.00,https://coolsymbol.com/cool-fancy-text-generator.html,0,0,0.00,0.39,109,"81, 81, 81, 100, 65, 53, 65, 28, 81, 21, 34, 81",2026-05-27,"Image pack, Video, Video Carousel, People also ask, Related searches",informational,Organic
i font style text,60,60,40,40,0.00,https://coolsymbol.com/cool-fancy-text-generator.html,0,0,0.00,0.33,109,"14, 14, 100, 28, 14, 100, 14, 14, 14, 14, 14, 14",2026-05-07,"Image pack, Video, Related searches",informational,Organic
type circle,16,16,140,40,0.00,https://coolsymbol.com/circle-symbols.html,0,0,0.00,0.33,4420000000,"54, 35, 81, 66, 3, 3, 3, 3, 3, 3, 3, 3",2026-05-13,"Image pack, Video, Image, People also ask, Related searches",informational,Organic
type circle,67,67,140,40,0.00,https://coolsymbol.com/,0,0,0.00,0.33,4420000000,"54, 35, 81, 66, 3, 3, 3, 3, 3, 3, 3, 3",2026-05-13,"Image pack, Video, Image, People also ask, Related searches",informational,Organic
music staff notation symbols,61,61,90,40,0.00,https://coolsymbol.com/musical-notes-symbols-music-symbols.html,0,0,0.00,0.22,128,"5, 3, 7, 4, 5, 7, 2, 3, 4, 3, 4, 4",2026-06-06,"Image pack, Sitelinks, Video, Image, Video Carousel, People also ask, Related searches, AI overview",informational,Organic
